Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber

#MW2:CR Colt Anaconda ".44 Magnum"
wpn_h2_m1014_shot_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot2.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_shot_low_plr
wpn_h2_m1014_shot_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot3.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_shot_low_plr
wpn_h2_m1014_shot_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot4.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_shot_low_plr
wpn_h2_m1014_shot_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot1.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_shot_low_npc
wpn_h2_m1014_shot_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot2.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_shot_low_npc
wpn_h2_m1014_shot_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot3.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_shot_low_npc
wpn_h2_m1014_shot_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot4.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_shot_low_npc
wpn_h2_m1014_pap_shot_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot1.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_pap_flux_plr
wpn_h2_m1014_pap_shot_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot2.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_pap_flux_plr
wpn_h2_m1014_pap_shot_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot3.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_pap_flux_plr
wpn_h2_m1014_pap_shot_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot4.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_pap_flux_plr
wpn_h2_m1014_pap_shot_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot1.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_pap_flux_npc
wpn_h2_m1014_pap_shot_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot2.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_pap_flux_npc
wpn_h2_m1014_pap_shot_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot3.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_pap_flux_npc
wpn_h2_m1014_pap_shot_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot4.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_pap_flux_npc
wpn_h2_m1014_shot_low_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot_low1.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_tail_plr
wpn_h2_m1014_shot_low_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot_low2.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_tail_plr
wpn_h2_m1014_shot_low_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot_low3.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_tail_plr
wpn_h2_m1014_shot_low_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot_low4.wav,,,wpn_h2_shot_strong_plr,,wpn_h2_m1014_tail_plr
wpn_h2_m1014_shot_low_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot_low1.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_tail_npc
wpn_h2_m1014_shot_low_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot_low2.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_tail_npc
wpn_h2_m1014_shot_low_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot_low3.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_tail_npc
wpn_h2_m1014_shot_low_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_shot_low4.wav,,,wpn_h2_shot_strong_npc,,wpn_h2_m1014_tail_npc
wpn_h2_m1014_tail_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_tail_ext1.wav,,,wpn_h2_reverb_ext_strong_plr,,
wpn_h2_m1014_tail_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_tail_ext2.wav,,,wpn_h2_reverb_ext_strong_plr,,
wpn_h2_m1014_tail_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_tail_ext1.wav,,,wpn_h2_reverb_ext_strong_npc,,
wpn_h2_m1014_tail_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_tail_ext2.wav,,,wpn_h2_reverb_ext_strong_npc,,
wpn_h2_m1014_tail_plr,,,skye_ports\h2_common\shared\wpn_h2_m1014_tail_int.wav,,,wpn_h2_reverb_int_strong_plr,,
wpn_h2_m1014_tail_npc,,,skye_ports\h2_common\shared\wpn_h2_m1014_tail_int.wav,,,wpn_h2_reverb_int_strong_npc,,
wpn_h2_m1014_pap_flux_plr,,,skye_ports\h2_m1014\fire\wpn_h2_m1014_pap_flux.wav,,,wpn_h2_pap_shot_plr,,wpn_h2_m1014_shot_low_plr
wpn_h2_m1014_pap_flux_npc,,,skye_ports\h2_m1014\fire\wpn_h2_m1014_pap_flux.wav,,,wpn_h2_pap_shot_npc,,wpn_h2_m1014_shot_low_npc
wpn_h2_m1014_charge,,,skye_ports\h2_m1014\foley\wpn_h2_m1014_charge.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1014_end,,,skye_ports\h2_m1014\foley\wpn_h2_m1014_end.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1014_inspect_part1,,,skye_ports\h2_common\shared\wpn_h2_m1014_inspect_part1.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1014_inspect_part2,,,skye_ports\h2_common\shared\wpn_h2_m1014_inspect_part2.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1014_inspect_part3,,,skye_ports\h2_common\shared\wpn_h2_m1014_inspect_part3.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1014_shell_in,,,skye_ports\h2_m1014\foley\wpn_h2_m1014_shell_in.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1014_start,,,skye_ports\h2_m1014\foley\wpn_h2_m1014_start.wav,,,wpn_h2_reload_plr,,

#MW2:CR Springfield Armory M1911A1
wpn_h2_m1911_shot_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot1.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_shot_low_plr
wpn_h2_m1911_shot_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot2.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_shot_low_plr
wpn_h2_m1911_shot_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot3.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_shot_low_plr
wpn_h2_m1911_shot_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot4.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_shot_low_plr
wpn_h2_m1911_shot_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot1.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_shot_low_npc
wpn_h2_m1911_shot_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot2.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_shot_low_npc
wpn_h2_m1911_shot_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot3.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_shot_low_npc
wpn_h2_m1911_shot_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot4.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_shot_low_npc
wpn_h2_m1911_pap_shot_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot1.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_pap_flux_plr
wpn_h2_m1911_pap_shot_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot2.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_pap_flux_plr
wpn_h2_m1911_pap_shot_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot3.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_pap_flux_plr
wpn_h2_m1911_pap_shot_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot4.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_pap_flux_plr
wpn_h2_m1911_pap_shot_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot1.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_pap_flux_npc
wpn_h2_m1911_pap_shot_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot2.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_pap_flux_npc
wpn_h2_m1911_pap_shot_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot3.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_pap_flux_npc
wpn_h2_m1911_pap_shot_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot4.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_pap_flux_npc
wpn_h2_m1911_shot_low_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot_low1.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_mech_plr
wpn_h2_m1911_shot_low_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot_low2.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_mech_plr
wpn_h2_m1911_shot_low_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot_low3.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_mech_plr
wpn_h2_m1911_shot_low_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot_low4.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_mech_plr
wpn_h2_m1911_shot_low_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot_low1.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_mech_npc
wpn_h2_m1911_shot_low_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot_low2.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_mech_npc
wpn_h2_m1911_shot_low_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot_low3.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_mech_npc
wpn_h2_m1911_shot_low_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_shot_low4.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_mech_npc
wpn_h2_m1911_mech_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_mech1.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_tail_plr
wpn_h2_m1911_mech_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_mech2.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_tail_plr
wpn_h2_m1911_mech_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_mech3.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_tail_plr
wpn_h2_m1911_mech_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_mech4.wav,,,wpn_h2_shot_plr,,wpn_h2_m1911_tail_plr
wpn_h2_m1911_mech_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_mech1.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_tail_npc
wpn_h2_m1911_mech_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_mech2.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_tail_npc
wpn_h2_m1911_mech_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_mech3.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_tail_npc
wpn_h2_m1911_mech_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_mech4.wav,,,wpn_h2_shot_npc,,wpn_h2_m1911_tail_npc
wpn_h2_m1911_tail_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_tail_ext.wav,,,wpn_h2_reverb_ext_plr,,
wpn_h2_m1911_tail_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_tail_ext.wav,,,wpn_h2_reverb_ext_npc,,
wpn_h2_m1911_tail_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_tail_int.wav,,,wpn_h2_reverb_int_plr,,
wpn_h2_m1911_tail_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_tail_int.wav,,,wpn_h2_reverb_int_npc,,
wpn_h2_m1911_pap_flux_plr,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_pap_flux.wav,,,wpn_h2_pap_shot_plr,,wpn_h2_m1911_shot_low_plr
wpn_h2_m1911_pap_flux_npc,,,skye_ports\h2_m1911\fire\wpn_h2_m1911_pap_flux.wav,,,wpn_h2_pap_shot_npc,,wpn_h2_m1911_shot_low_npc
wpn_h2_m1911_bolt_back,,,skye_ports\h2_m1911\foley\wpn_h2_m1911_bolt_back.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1911_bolt_forward,,,skye_ports\h2_m1911\foley\wpn_h2_m1911_bolt_forward.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1911_inspect_part1,,,skye_ports\h2_common\shared\wpn_h2_m1911_inspect_part1.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1911_inspect_part2,,,skye_ports\h2_common\shared\wpn_h2_m1911_inspect_part2.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1911_mag_in,,,skye_ports\h2_m1911\foley\wpn_h2_m1911_mag_in.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1911_mag_out,,,skye_ports\h2_m1911\foley\wpn_h2_m1911_mag_out.wav,,,wpn_h2_reload_plr,,
wpn_h2_m1911_start,,,skye_ports\h2_m1911\foley\wpn_h2_m1911_start.wav,,,wpn_h2_reload_plr,,

#MW2:CR Heckler & Koch MG4
wpn_h2_mg4_shot_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_mg4_shot_low_plr
wpn_h2_mg4_shot_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_mg4_shot_low_npc
wpn_h2_mg4_pap_shot_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_shot.wav,,,wpn_h2_shot_plr,,wpn_h2_mg4_pap_flux_plr
wpn_h2_mg4_pap_shot_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_shot.wav,,,wpn_h2_shot_npc,,wpn_h2_mg4_pap_flux_npc
wpn_h2_mg4_shot_low_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_shot_low.wav,,,wpn_h2_shot_plr,,wpn_h2_mg4_mech_plr
wpn_h2_mg4_shot_low_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_shot_low.wav,,,wpn_h2_shot_npc,,wpn_h2_mg4_mech_npc
wpn_h2_mg4_mech_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_mech1.wav,,,wpn_h2_shot_plr,,wpn_h2_mg4_sub_plr
wpn_h2_mg4_mech_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_mech2.wav,,,wpn_h2_shot_plr,,wpn_h2_mg4_sub_plr
wpn_h2_mg4_mech_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_mech3.wav,,,wpn_h2_shot_plr,,wpn_h2_mg4_sub_plr
wpn_h2_mg4_mech_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_mech4.wav,,,wpn_h2_shot_plr,,wpn_h2_mg4_sub_plr
wpn_h2_mg4_mech_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_mech1.wav,,,wpn_h2_shot_npc,,wpn_h2_mg4_sub_npc
wpn_h2_mg4_mech_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_mech2.wav,,,wpn_h2_shot_npc,,wpn_h2_mg4_sub_npc
wpn_h2_mg4_mech_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_mech3.wav,,,wpn_h2_shot_npc,,wpn_h2_mg4_sub_npc
wpn_h2_mg4_mech_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_mech4.wav,,,wpn_h2_shot_npc,,wpn_h2_mg4_sub_npc
wpn_h2_mg4_sub_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_sub.wav,,,wpn_h2_shot_plr,,wpn_h2_mg4_sub_lyr_plr
wpn_h2_mg4_sub_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_sub.wav,,,wpn_h2_shot_npc,,wpn_h2_mg4_sub_lyr_npc
wpn_h2_mg4_sub_lyr_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_sub_lyr.wav,,,wpn_h2_shot_plr,,wpn_h2_mg4_tail_plr
wpn_h2_mg4_sub_lyr_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_sub_lyr.wav,,,wpn_h2_shot_npc,,wpn_h2_mg4_tail_npc
wpn_h2_mg4_tail_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_tail_ext.wav,,,wpn_h2_reverb_ext_plr,,
wpn_h2_mg4_tail_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_tail_ext.wav,,,wpn_h2_reverb_ext_npc,,
wpn_h2_mg4_tail_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_tail_int.wav,,,wpn_h2_reverb_int_plr,,
wpn_h2_mg4_tail_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_tail_int.wav,,,wpn_h2_reverb_int_npc,,
wpn_h2_mg4_pap_flux_plr,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_pap_flux.wav,,,wpn_h2_pap_shot_plr,,wpn_h2_mg4_shot_low_plr
wpn_h2_mg4_pap_flux_npc,,,skye_ports\h2_mg4\fire\wpn_h2_mg4_pap_flux.wav,,,wpn_h2_pap_shot_npc,,wpn_h2_mg4_shot_low_npc
wpn_h2_mg4_charge,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_charge.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_close,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_close.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_hit,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_hit.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_inspect_part1,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_inspect_part1.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_inspect_part2,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_inspect_part2.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_inspect_part3,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_inspect_part3.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_mag_hit,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_mag_hit.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_mag_off,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_mag_off.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_mag_on,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_mag_on.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_open,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_open.wav,,,wpn_h2_reload_plr,,
wpn_h2_mg4_start,,,skye_ports\h2_mg4\foley\wpn_h2_mg4_start.wav,,,wpn_h2_reload_plr,,

#MW2:CR IMI Mini Uzi
wpn_h2_miniuzi_shot_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot1.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_shot_low_plr
wpn_h2_miniuzi_shot_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot2.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_shot_low_plr
wpn_h2_miniuzi_shot_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot3.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_shot_low_plr
wpn_h2_miniuzi_shot_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot4.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_shot_low_plr
wpn_h2_miniuzi_shot_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot1.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_shot_low_npc
wpn_h2_miniuzi_shot_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot2.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_shot_low_npc
wpn_h2_miniuzi_shot_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot3.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_shot_low_npc
wpn_h2_miniuzi_shot_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot4.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_shot_low_npc
wpn_h2_miniuzi_pap_shot_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot1.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_pap_flux_plr
wpn_h2_miniuzi_pap_shot_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot2.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_pap_flux_plr
wpn_h2_miniuzi_pap_shot_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot3.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_pap_flux_plr
wpn_h2_miniuzi_pap_shot_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot4.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_pap_flux_plr
wpn_h2_miniuzi_pap_shot_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot1.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_pap_flux_npc
wpn_h2_miniuzi_pap_shot_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot2.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_pap_flux_npc
wpn_h2_miniuzi_pap_shot_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot3.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_pap_flux_npc
wpn_h2_miniuzi_pap_shot_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot4.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_pap_flux_npc
wpn_h2_miniuzi_shot_low_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot_low.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_mech_plr
wpn_h2_miniuzi_shot_low_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_shot_low.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_mech_npc
wpn_h2_miniuzi_mech_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_mech1.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_tail_plr
wpn_h2_miniuzi_mech_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_mech2.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_tail_plr
wpn_h2_miniuzi_mech_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_mech3.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_tail_plr
wpn_h2_miniuzi_mech_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_mech4.wav,,,wpn_h2_shot_plr,,wpn_h2_miniuzi_tail_plr
wpn_h2_miniuzi_mech_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_mech1.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_tail_npc
wpn_h2_miniuzi_mech_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_mech2.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_tail_npc
wpn_h2_miniuzi_mech_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_mech3.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_tail_npc
wpn_h2_miniuzi_mech_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_mech4.wav,,,wpn_h2_shot_npc,,wpn_h2_miniuzi_tail_npc
wpn_h2_miniuzi_tail_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_tail_ext.wav,,,wpn_h2_reverb_ext_plr,,
wpn_h2_miniuzi_tail_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_tail_ext.wav,,,wpn_h2_reverb_ext_npc,,
wpn_h2_miniuzi_tail_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_tail_int.wav,,,wpn_h2_reverb_int_plr,,
wpn_h2_miniuzi_tail_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_tail_int.wav,,,wpn_h2_reverb_int_npc,,
wpn_h2_miniuzi_pap_flux_plr,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_pap_flux.wav,,,wpn_h2_pap_shot_plr,,wpn_h2_miniuzi_shot_low_plr
wpn_h2_miniuzi_pap_flux_npc,,,skye_ports\h2_miniuzi\fire\wpn_h2_miniuzi_pap_flux.wav,,,wpn_h2_pap_shot_npc,,wpn_h2_miniuzi_shot_low_npc
wpn_h2_miniuzi_charge,,,skye_ports\h2_miniuzi\foley\wpn_h2_miniuzi_charge.wav,,,wpn_h2_reload_plr,,
wpn_h2_miniuzi_inspect_part1,,,skye_ports\h2_miniuzi\foley\wpn_h2_miniuzi_inspect_part1.wav,,,wpn_h2_reload_plr,,
wpn_h2_miniuzi_inspect_part2,,,skye_ports\h2_miniuzi\foley\wpn_h2_miniuzi_inspect_part2.wav,,,wpn_h2_reload_plr,,
